locationId,location,date,unit,country,city,isMobile,isAnalysis,entity,sensorType,latitude,longitude,no,no2,nox,o3,so2,pm25,pm10,co
223434,Cuajimalpa,2023-08-17 03:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.026,0.026,0.051,0.001,0.001,,,
223434,Cuajimalpa,2023-08-17 02:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.018,0.03,0.048,0.004,0.001,,,
223434,Cuajimalpa,2023-08-17 01:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.005,0.024,0.029,0.013,0.001,,,
223434,Cuajimalpa,2023-08-17 00:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.005,0.02,0.026,0.02,0.001,,,
223434,Cuajimalpa,2023-08-16 23:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.003,0.016,0.019,0.026,0.001,,,
223434,Cuajimalpa,2023-08-16 22:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.004,0.022,0.025,0.022,0.001,,,
223434,Cuajimalpa,2023-08-16 21:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.003,0.013,0.016,0.032,0.001,,,
223434,Cuajimalpa,2023-08-16 20:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.004,0.014,0.018,0.035,0.001,,,
223434,Cuajimalpa,2023-08-16 19:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.006,0.015,0.021,0.032,0.001,,,
223434,Cuajimalpa,2023-08-16 18:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.007,0.015,0.023,0.034,0.001,,,
223434,Cuajimalpa,2023-08-16 17:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.007,0.015,0.023,0.034,0.001,,,
223434,Cuajimalpa,2023-08-16 16:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.01,0.014,0.024,0.025,0.001,,,
223434,Cuajimalpa,2023-08-16 15:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.005,0.008,0.013,0.025,0.001,,,
223434,Cuajimalpa,2023-08-16 14:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.006,0.007,0.013,0.023,0.001,,,
223434,Cuajimalpa,2023-08-16 13:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.008,0.011,0.019,0.016,0.001,,,
223434,Cuajimalpa,2023-08-16 12:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.003,0.01,0.013,0.017,0.001,,,
223434,Cuajimalpa,2023-08-16 11:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.005,0.005,0.023,0.001,,,
223434,Cuajimalpa,2023-08-16 10:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.003,0.003,0.024,0.001,,,
223434,Cuajimalpa,2023-08-16 09:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.004,0.004,0.024,0.001,,,
223434,Cuajimalpa,2023-08-16 08:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.007,0.007,0.021,0.001,,,
223434,Cuajimalpa,2023-08-16 07:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.006,0.006,0.023,0.001,,,
223434,Cuajimalpa,2023-08-16 06:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.008,0.009,0.021,0.001,,,
223434,Cuajimalpa,2023-08-16 05:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.011,0.012,0.019,0.001,,,
223434,Cuajimalpa,2023-08-16 04:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.013,0.014,0.016,0.001,,,
223434,Cuajimalpa,2023-08-16 03:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.002,0.014,0.016,0.017,0.001,,,
223434,Cuajimalpa,2023-08-16 02:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.005,0.018,0.023,0.014,0.001,,,
223434,Cuajimalpa,2023-08-16 01:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.003,0.016,0.019,0.019,0.001,,,
223434,Cuajimalpa,2023-08-16 00:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.003,0.016,0.019,0.024,0.001,,,
223434,Cuajimalpa,2023-08-15 23:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.003,0.016,0.019,0.028,0.001,,,
223434,Cuajimalpa,2023-08-15 22:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.004,0.018,0.022,0.027,0.001,,,
223434,Cuajimalpa,2023-08-15 17:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.005,0.008,0.013,0.034,0.001,,,
223434,Cuajimalpa,2023-08-15 16:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.004,0.006,0.011,0.03,0.001,,,
223434,Cuajimalpa,2023-08-15 15:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.004,0.006,0.011,0.03,0.001,,,
223434,Cuajimalpa,2023-08-15 14:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.006,0.008,0.014,0.024,0.001,,,
223434,Cuajimalpa,2023-08-15 13:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.008,0.012,0.02,0.018,0.001,,,
223434,Cuajimalpa,2023-08-15 12:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.008,0.016,0.023,0.011,0.001,,,
223434,Cuajimalpa,2023-08-15 11:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.011,0.012,0.014,0.001,,,
223434,Cuajimalpa,2023-08-15 10:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.007,0.007,0.018,0.001,,,
223434,Cuajimalpa,2023-08-15 09:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.005,0.005,0.02,0.001,,,
223434,Cuajimalpa,2023-08-15 08:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.005,0.005,0.019,0.001,,,
223434,Cuajimalpa,2023-08-15 07:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.009,0.009,0.017,0.001,,,
223434,Cuajimalpa,2023-08-15 06:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.007,0.007,0.022,0.001,,,
223434,Cuajimalpa,2023-08-15 05:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.009,0.01,0.02,0.001,,,
223434,Cuajimalpa,2023-08-15 04:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.002,0.014,0.016,0.015,0.001,,,
223434,Cuajimalpa,2023-08-15 03:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.003,0.016,0.02,0.013,0.001,,,
223434,Cuajimalpa,2023-08-15 02:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.002,0.017,0.019,0.017,0.001,,,
223434,Cuajimalpa,2023-08-15 01:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.003,0.022,0.025,0.017,0.001,,,
223434,Cuajimalpa,2023-08-15 00:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.002,0.016,0.018,0.028,0.001,,,
223434,Cuajimalpa,2023-08-14 23:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.002,0.016,0.018,0.028,0.001,,,
223434,Cuajimalpa,2023-08-14 22:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.003,0.022,0.026,0.021,0.002,,,
223434,Cuajimalpa,2023-08-14 21:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.004,0.02,0.024,0.031,0.003,,,
223434,Cuajimalpa,2023-08-14 20:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.004,0.017,0.021,0.037,0.002,,,
223434,Cuajimalpa,2023-08-14 19:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.002,0.014,0.016,0.052,0.002,,,
223434,Cuajimalpa,2023-08-14 18:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.006,0.016,0.021,0.044,0.002,,,
223434,Cuajimalpa,2023-08-14 17:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.006,0.016,0.021,0.044,0.002,,,
223434,Cuajimalpa,2023-08-14 16:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.003,0.008,0.011,0.036,0.001,,,
223434,Cuajimalpa,2023-08-14 15:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.003,0.008,0.011,0.036,0.001,,,
223434,Cuajimalpa,2023-08-14 14:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.005,0.01,0.015,0.029,0.001,,,
223434,Cuajimalpa,2023-08-14 13:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.005,0.013,0.018,0.023,0.001,,,
223434,Cuajimalpa,2023-08-14 12:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.008,0.009,0.028,0.001,,,
223434,Cuajimalpa,2023-08-14 11:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.007,0.008,0.029,0.001,,,
223434,Cuajimalpa,2023-08-14 10:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.007,0.008,0.026,0.002,,,
223434,Cuajimalpa,2023-08-14 09:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.008,0.007,0.027,0.002,,,
223434,Cuajimalpa,2023-08-14 04:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.012,0.012,0.028,0.001,,,
223434,Cuajimalpa,2023-08-14 03:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.014,0.015,0.03,0.002,,,
223434,Cuajimalpa,2023-08-14 02:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.018,0.019,0.029,0.002,,,
223434,Cuajimalpa,2023-08-14 01:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.011,0.012,0.043,0.002,,,
223434,Cuajimalpa,2023-08-14 00:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.012,0.012,0.065,0.005,,,
223434,Cuajimalpa,2023-08-13 23:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.013,0.014,0.088,0.004,,,
223434,Cuajimalpa,2023-08-13 22:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.015,0.016,0.092,0.006,,,
223434,Cuajimalpa,2023-08-13 21:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.02,0.021,0.078,0.003,,,
223434,Cuajimalpa,2023-08-13 20:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.017,0.018,0.1,0.002,,,
223434,Cuajimalpa,2023-08-13 19:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.012,0.012,0.098,0.002,,,
223434,Cuajimalpa,2023-08-13 18:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.009,0.01,0.083,0.002,,,
223434,Cuajimalpa,2023-08-13 17:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.006,0.007,0.072,0.001,,,
223434,Cuajimalpa,2023-08-13 16:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.006,0.007,0.062,0.001,,,
223434,Cuajimalpa,2023-08-13 15:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.003,0.008,0.01,0.045,0.001,,,
223434,Cuajimalpa,2023-08-13 14:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.012,0.024,0.036,0.013,0.001,,,
223434,Cuajimalpa,2023-08-13 13:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.012,0.024,0.036,0.013,0.001,,,
223434,Cuajimalpa,2023-08-13 12:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.022,0.023,0.02,0.001,,,
223434,Cuajimalpa,2023-08-13 11:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.012,0.012,0.03,0.001,,,
223434,Cuajimalpa,2023-08-13 10:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.014,0.014,0.027,0.001,,,
223434,Cuajimalpa,2023-08-13 09:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.01,0.037,0.046,0.007,0.001,,,
223434,Cuajimalpa,2023-08-13 08:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.005,0.032,0.038,0.013,0.001,,,
223434,Cuajimalpa,2023-08-13 07:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.018,0.036,0.053,0.009,0.001,,,
223434,Cuajimalpa,2023-08-13 06:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.002,0.018,0.021,0.03,0.001,,,
223434,Cuajimalpa,2023-08-13 05:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.007,0.032,0.04,0.019,0.001,,,
223434,Cuajimalpa,2023-08-13 04:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.02,0.046,0.066,0.005,0.001,,,
223434,Cuajimalpa,2023-08-13 03:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.004,0.03,0.035,0.021,0.001,,,
223434,Cuajimalpa,2023-08-13 02:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.01,0.011,0.04,0.001,,,
223434,Cuajimalpa,2023-08-13 01:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.003,0.034,0.036,0.037,0.001,,,
223434,Cuajimalpa,2023-08-13 00:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.003,0.034,0.036,0.037,0.001,,,
223434,Cuajimalpa,2023-08-12 23:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.02,0.021,0.059,0.001,,,
223434,Cuajimalpa,2023-08-12 22:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.015,0.016,0.07,0.003,,,
223434,Cuajimalpa,2023-08-12 21:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.012,0.013,0.109,0.012,,,
223434,Cuajimalpa,2023-08-12 20:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.013,0.014,0.106,0.013,,,
223434,Cuajimalpa,2023-08-12 19:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.012,0.013,0.1,0.005,,,
223434,Cuajimalpa,2023-08-12 18:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.002,0.015,0.018,0.085,0.004,,,
223434,Cuajimalpa,2023-08-12 17:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.004,0.017,0.021,0.074,0.005,,,
223434,Cuajimalpa,2023-08-12 16:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.004,0.014,0.017,0.063,0.003,,,
223434,Cuajimalpa,2023-08-12 15:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.007,0.019,0.026,0.048,0.003,,,
223434,Cuajimalpa,2023-08-12 14:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.018,0.029,0.046,0.029,0.002,,,
223434,Cuajimalpa,2023-08-12 13:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.043,0.035,0.078,0.013,0.003,,,
223434,Cuajimalpa,2023-08-12 12:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.026,0.039,0.065,0.006,0.002,,,
223434,Cuajimalpa,2023-08-12 11:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.003,0.032,0.035,0.013,0.002,,,
223434,Cuajimalpa,2023-08-12 10:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.025,0.025,0.019,0.002,,,
223434,Cuajimalpa,2023-08-12 09:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.023,0.023,0.022,0.002,,,
223434,Cuajimalpa,2023-08-12 08:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.027,0.028,0.019,0.001,,,
223434,Cuajimalpa,2023-08-12 07:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.025,0.025,0.024,0.002,,,
223434,Cuajimalpa,2023-08-12 06:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.023,0.023,0.028,0.002,,,
223434,Cuajimalpa,2023-08-12 05:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.023,0.024,0.03,0.002,,,
223434,Cuajimalpa,2023-08-12 04:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.023,0.024,0.037,0.003,,,
223434,Cuajimalpa,2023-08-12 03:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.021,0.022,0.041,0.003,,,
223434,Cuajimalpa,2023-08-12 02:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.002,0.033,0.035,0.034,0.001,,,
223434,Cuajimalpa,2023-08-12 01:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.018,0.018,0.057,0.001,,,
223434,Cuajimalpa,2023-08-12 00:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.029,0.03,0.064,0.002,,,
223434,Cuajimalpa,2023-08-11 23:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.024,0.024,0.09,0.004,,,
223434,Cuajimalpa,2023-08-11 22:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.017,0.017,0.132,0.002,,,
223434,Cuajimalpa,2023-08-11 21:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.017,0.018,0.129,0.002,,,
223434,Cuajimalpa,2023-08-11 20:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.015,0.016,0.129,0.002,,,
223434,Cuajimalpa,2023-08-11 19:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.013,0.015,0.1,0.001,,,
223434,Cuajimalpa,2023-08-11 18:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.002,0.011,0.013,0.073,0.001,,,
223434,Cuajimalpa,2023-08-11 17:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.006,0.021,0.027,0.065,0.001,,,
223434,Cuajimalpa,2023-08-11 16:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.01,0.028,0.038,0.053,0.001,,,
223434,Cuajimalpa,2023-08-11 15:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.037,0.04,0.077,0.017,0.002,,,
223434,Cuajimalpa,2023-08-11 14:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.037,0.04,0.077,0.017,0.002,,,
223434,Cuajimalpa,2023-08-11 13:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.046,0.042,0.087,0.008,0.002,,,
223434,Cuajimalpa,2023-08-11 12:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.057,0.047,0.104,0.003,0.002,,,
223434,Cuajimalpa,2023-08-11 11:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.003,0.032,0.035,0.019,0.001,,,
223434,Cuajimalpa,2023-08-11 10:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.019,0.019,0.031,0.001,,,
223434,Cuajimalpa,2023-08-11 09:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.023,0.023,0.027,0.001,,,
223434,Cuajimalpa,2023-08-11 08:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.029,0.029,0.024,0.001,,,
223434,Cuajimalpa,2023-08-11 07:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.009,0.043,0.053,0.008,0.001,,,
223434,Cuajimalpa,2023-08-11 06:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.004,0.038,0.042,0.015,0.001,,,
223434,Cuajimalpa,2023-08-11 05:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.034,0.035,0.024,0.002,,,
223434,Cuajimalpa,2023-08-11 04:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.03,0.031,0.03,0.002,,,
223434,Cuajimalpa,2023-08-11 03:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.032,0.033,0.026,0.001,,,
223434,Cuajimalpa,2023-08-11 02:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.032,0.033,0.034,0.001,,,
223434,Cuajimalpa,2023-08-11 01:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.034,0.035,0.04,0.001,,,
223434,Cuajimalpa,2023-08-11 00:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.022,0.022,0.061,0.001,,,
223434,Cuajimalpa,2023-08-10 23:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.017,0.018,0.079,0.002,,,
223434,Cuajimalpa,2023-08-10 22:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.017,0.018,0.079,0.002,,,
223434,Cuajimalpa,2023-08-10 21:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.016,0.017,0.079,0.002,,,
223434,Cuajimalpa,2023-08-10 20:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0,0.011,0.011,0.101,0.002,,,
223434,Cuajimalpa,2023-08-10 19:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.001,0.015,0.015,0.113,0.002,,,
223434,Cuajimalpa,2023-08-10 18:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.006,0.019,0.025,0.066,0.001,,,
223434,Cuajimalpa,2023-08-10 17:00:00+00:00,ppm,MX,CUA,FALSE,,Governmental Organization,reference grade,19.36555556,-99.29194444,0.006,0.019,0.025,0.066,0.001,,,
