locationId,location,date,unit,country,city,isMobile,isAnalysis,entity,sensorType,latitude,longitude,co,no,no2,nox,o3,pm10,pm25,so2
10804,UAM Iztapalapa,2023-09-27 15:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,38.0,23.0,
10804,UAM Iztapalapa,2023-09-27 14:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,38.0,23.0,
10804,UAM Iztapalapa,2023-09-27 08:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,19.0,10.0,
10804,UAM Iztapalapa,2023-09-27 07:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,25.0,13.0,
10804,UAM Iztapalapa,2023-09-27 06:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,33.0,17.0,
10804,UAM Iztapalapa,2023-09-27 05:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,26.0,13.0,
10804,UAM Iztapalapa,2023-09-27 04:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,19.0,6.0,
10804,UAM Iztapalapa,2023-09-27 03:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,27.0,9.0,
10804,UAM Iztapalapa,2023-09-27 02:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,29.0,3.0,
10804,UAM Iztapalapa,2023-09-27 01:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,37.0,5.0,
10804,UAM Iztapalapa,2023-09-27 00:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,28.0,4.0,
10804,UAM Iztapalapa,2023-09-26 23:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,29.0,6.0,
10804,UAM Iztapalapa,2023-09-26 22:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,34.0,6.0,
10804,UAM Iztapalapa,2023-09-26 21:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,34.0,3.0,
10804,UAM Iztapalapa,2023-09-26 20:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,34.0,9.0,
10804,UAM Iztapalapa,2023-09-26 19:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,30.0,9.0,
10804,UAM Iztapalapa,2023-09-26 18:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,26.0,6.0,
10804,UAM Iztapalapa,2023-09-26 17:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,27.0,10.0,
10804,UAM Iztapalapa,2023-09-26 16:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,27.0,12.0,
10804,UAM Iztapalapa,2023-09-26 15:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,40.0,20.0,
10804,UAM Iztapalapa,2023-09-26 14:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,35.0,12.0,
10804,UAM Iztapalapa,2023-09-26 13:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,28.0,11.0,
10804,UAM Iztapalapa,2023-09-26 12:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,19.0,10.0,
10804,UAM Iztapalapa,2023-09-26 11:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,13.0,6.0,
10804,UAM Iztapalapa,2023-09-26 10:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,16.0,12.0,
10804,UAM Iztapalapa,2023-09-26 09:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,15.0,12.0,
10804,UAM Iztapalapa,2023-09-26 08:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,14.0,8.0,
10804,UAM Iztapalapa,2023-09-26 07:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,15.0,9.0,
10804,UAM Iztapalapa,2023-09-26 06:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,26.0,17.0,
10804,UAM Iztapalapa,2023-09-26 05:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,27.0,15.0,
10804,UAM Iztapalapa,2023-09-26 04:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,20.0,10.0,
10804,UAM Iztapalapa,2023-09-26 03:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,27.0,18.0,
10804,UAM Iztapalapa,2023-09-26 02:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,22.0,8.0,
10804,UAM Iztapalapa,2023-09-26 01:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,30.0,4.0,
10804,UAM Iztapalapa,2023-09-26 00:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,34.0,6.0,
10804,UAM Iztapalapa,2023-09-25 23:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,29.0,4.0,
10804,UAM Iztapalapa,2023-09-25 22:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,33.0,5.0,
10804,UAM Iztapalapa,2023-09-25 21:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,30.0,4.0,
10804,UAM Iztapalapa,2023-09-25 20:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,23.0,5.0,
10804,UAM Iztapalapa,2023-09-25 19:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,27.0,8.0,
10804,UAM Iztapalapa,2023-09-25 18:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,19.0,4.0,
10804,UAM Iztapalapa,2023-09-25 17:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,21.0,9.0,
10804,UAM Iztapalapa,2023-09-25 16:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,21.0,5.0,
10804,UAM Iztapalapa,2023-09-25 15:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,45.0,22.0,
10804,UAM Iztapalapa,2023-09-25 14:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,44.0,18.0,
10804,UAM Iztapalapa,2023-09-25 13:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,36.0,20.0,
10804,UAM Iztapalapa,2023-09-25 12:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,22.0,13.0,
10804,UAM Iztapalapa,2023-09-25 11:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,11.0,4.0,
10804,UAM Iztapalapa,2023-09-25 10:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,10.0,6.0,
10804,UAM Iztapalapa,2023-09-25 09:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,21.0,15.0,
10804,UAM Iztapalapa,2023-09-25 08:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,14.0,8.0,
10804,UAM Iztapalapa,2023-09-25 07:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,14.0,7.0,
10804,UAM Iztapalapa,2023-09-25 06:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,18.0,12.0,
10804,UAM Iztapalapa,2023-09-25 05:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,11.0,3.0,
10804,UAM Iztapalapa,2023-09-25 04:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,16.0,7.0,
10804,UAM Iztapalapa,2023-09-25 03:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,18.0,5.0,
10804,UAM Iztapalapa,2023-09-25 02:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,18.0,1.0,
10804,UAM Iztapalapa,2023-09-25 01:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,24.0,3.0,
10804,UAM Iztapalapa,2023-09-25 00:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,34.0,6.0,
10804,UAM Iztapalapa,2023-09-24 23:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,32.0,10.0,
